filename,width,height,class,xmin,ymin,xmax,ymax
cartel_24_EDA2TM09-ng.png,1024,128,L,266,5,374,123
cartel_24_EDA2TM09-ng.png,1024,128,N,394,5,502,123
cartel_24_EDA2TM09-ng.png,1024,128,L,522,5,630,123
cartel_24_EDA2TM09-ng.png,1024,128,L,650,5,758,123
cartel_24_EDA2TM09-ng.png,1024,128,N,778,5,886,123
cartel_24_EDA2TM09-ng.png,1024,128,N,906,5,1014,123
cartel_25_X5-ng.png,256,128,L,10,5,118,123
cartel_25_X5-ng.png,256,128,N,138,5,246,123
cartel_27_IE1GQU2N-nsp.png,1024,128,L,10,5,118,123
cartel_27_IE1GQU2N-nsp.png,1024,128,L,138,5,246,123
cartel_27_IE1GQU2N-nsp.png,1024,128,N,266,5,374,123
cartel_27_IE1GQU2N-nsp.png,1024,128,L,394,5,502,123
cartel_27_IE1GQU2N-nsp.png,1024,128,L,522,5,630,123
cartel_27_IE1GQU2N-nsp.png,1024,128,L,650,5,758,123
cartel_27_IE1GQU2N-nsp.png,1024,128,N,778,5,886,123
cartel_27_IE1GQU2N-nsp.png,1024,128,L,906,5,1014,123
cartel_28_6TZF9PVXLU-c.png,1280,128,N,10,5,118,123
cartel_28_6TZF9PVXLU-c.png,1280,128,L,138,5,246,123
cartel_28_6TZF9PVXLU-c.png,1280,128,L,266,5,374,123
cartel_28_6TZF9PVXLU-c.png,1280,128,L,394,5,502,123
cartel_28_6TZF9PVXLU-c.png,1280,128,N,522,5,630,123
cartel_28_6TZF9PVXLU-c.png,1280,128,L,650,5,758,123
cartel_28_6TZF9PVXLU-c.png,1280,128,L,778,5,886,123
cartel_28_6TZF9PVXLU-c.png,1280,128,L,906,5,1014,123
cartel_28_6TZF9PVXLU-c.png,1280,128,L,1034,5,1142,123
cartel_28_6TZF9PVXLU-c.png,1280,128,L,1162,5,1270,123
cartel_28_6TZF9PVXLU-ng.png,1280,128,N,10,5,118,123
cartel_28_6TZF9PVXLU-ng.png,1280,128,L,138,5,246,123
cartel_28_6TZF9PVXLU-ng.png,1280,128,L,266,5,374,123
cartel_28_6TZF9PVXLU-ng.png,1280,128,L,394,5,502,123
cartel_28_6TZF9PVXLU-ng.png,1280,128,N,522,5,630,123
cartel_28_6TZF9PVXLU-ng.png,1280,128,L,650,5,758,123
cartel_28_6TZF9PVXLU-ng.png,1280,128,L,778,5,886,123
cartel_28_6TZF9PVXLU-ng.png,1280,128,L,906,5,1014,123
cartel_28_6TZF9PVXLU-ng.png,1280,128,L,1034,5,1142,123
cartel_28_6TZF9PVXLU-ng.png,1280,128,L,1162,5,1270,123
cartel_28_6TZF9PVXLU-nsp.png,1280,128,N,10,5,118,123
cartel_28_6TZF9PVXLU-nsp.png,1280,128,L,138,5,246,123
cartel_28_6TZF9PVXLU-nsp.png,1280,128,L,266,5,374,123
cartel_28_6TZF9PVXLU-nsp.png,1280,128,L,394,5,502,123
cartel_28_6TZF9PVXLU-nsp.png,1280,128,N,522,5,630,123
cartel_28_6TZF9PVXLU-nsp.png,1280,128,L,650,5,758,123
cartel_28_6TZF9PVXLU-nsp.png,1280,128,L,778,5,886,123
cartel_28_6TZF9PVXLU-nsp.png,1280,128,L,906,5,1014,123
cartel_28_6TZF9PVXLU-nsp.png,1280,128,L,1034,5,1142,123
cartel_28_6TZF9PVXLU-nsp.png,1280,128,L,1162,5,1270,123
cartel_31_K39-c.png,384,128,L,10,5,118,123
cartel_31_K39-c.png,384,128,N,138,5,246,123
cartel_31_K39-c.png,384,128,N,266,5,374,123
cartel_32_VPH-nsp.png,384,128,L,10,5,118,123
cartel_32_VPH-nsp.png,384,128,L,138,5,246,123
cartel_32_VPH-nsp.png,384,128,L,266,5,374,123
cartel_34_JWBR1X-nsp.png,768,128,L,10,5,118,123
cartel_34_JWBR1X-nsp.png,768,128,L,138,5,246,123
cartel_34_JWBR1X-nsp.png,768,128,L,266,5,374,123
cartel_34_JWBR1X-nsp.png,768,128,L,394,5,502,123
cartel_34_JWBR1X-nsp.png,768,128,N,522,5,630,123
cartel_34_JWBR1X-nsp.png,768,128,L,650,5,758,123
cartel_35_MJ2AIH2ZZ-ng.png,1152,128,L,10,5,118,123
cartel_35_MJ2AIH2ZZ-ng.png,1152,128,L,138,5,246,123
cartel_35_MJ2AIH2ZZ-ng.png,1152,128,N,266,5,374,123
cartel_35_MJ2AIH2ZZ-ng.png,1152,128,L,394,5,502,123
cartel_35_MJ2AIH2ZZ-ng.png,1152,128,L,522,5,630,123
cartel_35_MJ2AIH2ZZ-ng.png,1152,128,L,650,5,758,123
cartel_35_MJ2AIH2ZZ-ng.png,1152,128,N,778,5,886,123
cartel_35_MJ2AIH2ZZ-ng.png,1152,128,L,906,5,1014,123
cartel_35_MJ2AIH2ZZ-ng.png,1152,128,L,1034,5,1142,123
cartel_39_I91JK6-c.png,768,128,L,10,5,118,123
cartel_39_I91JK6-c.png,768,128,N,138,5,246,123
cartel_39_I91JK6-c.png,768,128,N,266,5,374,123
cartel_39_I91JK6-c.png,768,128,L,394,5,502,123
cartel_39_I91JK6-c.png,768,128,L,522,5,630,123
cartel_39_I91JK6-c.png,768,128,N,650,5,758,123
cartel_41_8W72J-ng.png,640,128,N,10,5,118,123
cartel_41_8W72J-ng.png,640,128,L,138,5,246,123
cartel_41_8W72J-ng.png,640,128,N,266,5,374,123
cartel_41_8W72J-ng.png,640,128,N,394,5,502,123
cartel_41_8W72J-ng.png,640,128,L,522,5,630,123
cartel_41_8W72J-nsp.png,640,128,N,10,5,118,123
cartel_41_8W72J-nsp.png,640,128,L,138,5,246,123
cartel_41_8W72J-nsp.png,640,128,N,266,5,374,123
cartel_41_8W72J-nsp.png,640,128,N,394,5,502,123
cartel_41_8W72J-nsp.png,640,128,L,522,5,630,123
cartel_42_UPXHQ-ng.png,640,128,L,10,5,118,123
cartel_42_UPXHQ-ng.png,640,128,L,138,5,246,123
cartel_42_UPXHQ-ng.png,640,128,L,266,5,374,123
cartel_42_UPXHQ-ng.png,640,128,L,394,5,502,123
cartel_42_UPXHQ-ng.png,640,128,L,522,5,630,123
cartel_42_UPXHQ-nsp.png,640,128,L,10,5,118,123
cartel_42_UPXHQ-nsp.png,640,128,L,138,5,246,123
cartel_42_UPXHQ-nsp.png,640,128,L,266,5,374,123
cartel_42_UPXHQ-nsp.png,640,128,L,394,5,502,123
cartel_42_UPXHQ-nsp.png,640,128,L,522,5,630,123
cartel_44_59-nsp.png,256,128,N,10,5,118,123
cartel_44_59-nsp.png,256,128,N,138,5,246,123
cartel_46_HJ572KF6Q-nsp.png,1152,128,L,10,5,118,123
cartel_46_HJ572KF6Q-nsp.png,1152,128,L,138,5,246,123
cartel_46_HJ572KF6Q-nsp.png,1152,128,N,266,5,374,123
cartel_46_HJ572KF6Q-nsp.png,1152,128,N,394,5,502,123
cartel_46_HJ572KF6Q-nsp.png,1152,128,N,522,5,630,123
cartel_46_HJ572KF6Q-nsp.png,1152,128,L,650,5,758,123
cartel_46_HJ572KF6Q-nsp.png,1152,128,L,778,5,886,123
cartel_46_HJ572KF6Q-nsp.png,1152,128,N,906,5,1014,123
cartel_46_HJ572KF6Q-nsp.png,1152,128,L,1034,5,1142,123
cartel_52_R50-c.png,384,128,L,10,5,118,123
cartel_52_R50-c.png,384,128,N,138,5,246,123
cartel_52_R50-c.png,384,128,N,266,5,374,123
cartel_53_TDSR-ng.png,512,128,L,10,5,118,123
cartel_53_TDSR-ng.png,512,128,L,138,5,246,123
cartel_53_TDSR-ng.png,512,128,L,266,5,374,123
cartel_53_TDSR-ng.png,512,128,L,394,5,502,123
cartel_54_K1MV-ng.png,512,128,L,10,5,118,123
cartel_54_K1MV-ng.png,512,128,N,138,5,246,123
cartel_54_K1MV-ng.png,512,128,L,266,5,374,123
cartel_54_K1MV-ng.png,512,128,L,394,5,502,123
cartel_56_2XJ-ng.png,384,128,N,10,5,118,123
cartel_56_2XJ-ng.png,384,128,L,138,5,246,123
cartel_56_2XJ-ng.png,384,128,L,266,5,374,123
cartel_58_JQHP2S-ng.png,768,128,L,10,5,118,123
cartel_58_JQHP2S-ng.png,768,128,L,138,5,246,123
cartel_58_JQHP2S-ng.png,768,128,L,266,5,374,123
cartel_58_JQHP2S-ng.png,768,128,L,394,5,502,123
cartel_58_JQHP2S-ng.png,768,128,N,522,5,630,123
cartel_58_JQHP2S-ng.png,768,128,L,650,5,758,123
cartel_58_JQHP2S-nsp.png,768,128,L,10,5,118,123
cartel_58_JQHP2S-nsp.png,768,128,L,138,5,246,123
cartel_58_JQHP2S-nsp.png,768,128,L,266,5,374,123
cartel_58_JQHP2S-nsp.png,768,128,L,394,5,502,123
cartel_58_JQHP2S-nsp.png,768,128,N,522,5,630,123
cartel_58_JQHP2S-nsp.png,768,128,L,650,5,758,123
cartel_62_SVKT7KHT6-c.png,1152,128,L,10,5,118,123
cartel_62_SVKT7KHT6-c.png,1152,128,L,138,5,246,123
cartel_62_SVKT7KHT6-c.png,1152,128,L,266,5,374,123
cartel_62_SVKT7KHT6-c.png,1152,128,L,394,5,502,123
cartel_62_SVKT7KHT6-c.png,1152,128,N,522,5,630,123
cartel_62_SVKT7KHT6-c.png,1152,128,L,650,5,758,123
cartel_62_SVKT7KHT6-c.png,1152,128,L,778,5,886,123
cartel_62_SVKT7KHT6-c.png,1152,128,L,906,5,1014,123
cartel_62_SVKT7KHT6-c.png,1152,128,N,1034,5,1142,123
cartel_62_SVKT7KHT6-nsp.png,1152,128,L,10,5,118,123
cartel_62_SVKT7KHT6-nsp.png,1152,128,L,138,5,246,123
cartel_62_SVKT7KHT6-nsp.png,1152,128,L,266,5,374,123
cartel_62_SVKT7KHT6-nsp.png,1152,128,L,394,5,502,123
cartel_62_SVKT7KHT6-nsp.png,1152,128,N,522,5,630,123
cartel_62_SVKT7KHT6-nsp.png,1152,128,L,650,5,758,123
cartel_62_SVKT7KHT6-nsp.png,1152,128,L,778,5,886,123
cartel_62_SVKT7KHT6-nsp.png,1152,128,L,906,5,1014,123
cartel_62_SVKT7KHT6-nsp.png,1152,128,N,1034,5,1142,123
cartel_64_Y6-nsp.png,256,128,L,10,5,118,123
cartel_64_Y6-nsp.png,256,128,N,138,5,246,123
cartel_65_FB4EPU9SNE-c.png,1280,128,L,10,5,118,123
cartel_65_FB4EPU9SNE-c.png,1280,128,L,138,5,246,123
cartel_65_FB4EPU9SNE-c.png,1280,128,N,266,5,374,123
cartel_65_FB4EPU9SNE-c.png,1280,128,L,394,5,502,123
cartel_65_FB4EPU9SNE-c.png,1280,128,L,522,5,630,123
cartel_65_FB4EPU9SNE-c.png,1280,128,L,650,5,758,123
cartel_65_FB4EPU9SNE-c.png,1280,128,N,778,5,886,123
cartel_65_FB4EPU9SNE-c.png,1280,128,L,906,5,1014,123
cartel_65_FB4EPU9SNE-c.png,1280,128,L,1034,5,1142,123
cartel_65_FB4EPU9SNE-c.png,1280,128,L,1162,5,1270,123
cartel_67_TSQLE9WFZR-ng.png,1280,128,L,10,5,118,123
cartel_67_TSQLE9WFZR-ng.png,1280,128,L,138,5,246,123
cartel_67_TSQLE9WFZR-ng.png,1280,128,L,266,5,374,123
cartel_67_TSQLE9WFZR-ng.png,1280,128,L,394,5,502,123
cartel_67_TSQLE9WFZR-ng.png,1280,128,L,522,5,630,123
cartel_67_TSQLE9WFZR-ng.png,1280,128,N,650,5,758,123
cartel_67_TSQLE9WFZR-ng.png,1280,128,L,778,5,886,123
cartel_67_TSQLE9WFZR-ng.png,1280,128,L,906,5,1014,123
cartel_67_TSQLE9WFZR-ng.png,1280,128,L,1034,5,1142,123
cartel_67_TSQLE9WFZR-ng.png,1280,128,L,1162,5,1270,123
cartel_68_KDQ-ng.png,384,128,L,10,5,118,123
cartel_68_KDQ-ng.png,384,128,L,138,5,246,123
cartel_68_KDQ-ng.png,384,128,L,266,5,374,123
cartel_71_0V5-c.png,384,128,N,10,5,118,123
cartel_71_0V5-c.png,384,128,L,138,5,246,123
cartel_71_0V5-c.png,384,128,N,266,5,374,123
cartel_71_0V5-ng.png,384,128,N,10,5,118,123
cartel_71_0V5-ng.png,384,128,L,138,5,246,123
cartel_71_0V5-ng.png,384,128,N,266,5,374,123
cartel_73_M7M-ng.png,384,128,L,10,5,118,123
cartel_73_M7M-ng.png,384,128,N,138,5,246,123
cartel_73_M7M-ng.png,384,128,L,266,5,374,123
cartel_75_Z4WBKNST-c.png,1024,128,L,10,5,118,123
cartel_75_Z4WBKNST-c.png,1024,128,N,138,5,246,123
cartel_75_Z4WBKNST-c.png,1024,128,L,266,5,374,123
cartel_75_Z4WBKNST-c.png,1024,128,L,394,5,502,123
cartel_75_Z4WBKNST-c.png,1024,128,L,522,5,630,123
cartel_75_Z4WBKNST-c.png,1024,128,L,650,5,758,123
cartel_75_Z4WBKNST-c.png,1024,128,L,778,5,886,123
cartel_75_Z4WBKNST-c.png,1024,128,L,906,5,1014,123
cartel_75_Z4WBKNST-ng.png,1024,128,L,10,5,118,123
cartel_75_Z4WBKNST-ng.png,1024,128,N,138,5,246,123
cartel_75_Z4WBKNST-ng.png,1024,128,L,266,5,374,123
cartel_75_Z4WBKNST-ng.png,1024,128,L,394,5,502,123
cartel_75_Z4WBKNST-ng.png,1024,128,L,522,5,630,123
cartel_75_Z4WBKNST-ng.png,1024,128,L,650,5,758,123
cartel_75_Z4WBKNST-ng.png,1024,128,L,778,5,886,123
cartel_75_Z4WBKNST-ng.png,1024,128,L,906,5,1014,123
cartel_75_Z4WBKNST-nsp.png,1024,128,L,10,5,118,123
cartel_75_Z4WBKNST-nsp.png,1024,128,N,138,5,246,123
cartel_75_Z4WBKNST-nsp.png,1024,128,L,266,5,374,123
cartel_75_Z4WBKNST-nsp.png,1024,128,L,394,5,502,123
cartel_75_Z4WBKNST-nsp.png,1024,128,L,522,5,630,123
cartel_75_Z4WBKNST-nsp.png,1024,128,L,650,5,758,123
cartel_75_Z4WBKNST-nsp.png,1024,128,L,778,5,886,123
cartel_75_Z4WBKNST-nsp.png,1024,128,L,906,5,1014,123
cartel_76_NVT2T46-c.png,896,128,L,10,5,118,123
cartel_76_NVT2T46-c.png,896,128,L,138,5,246,123
cartel_76_NVT2T46-c.png,896,128,L,266,5,374,123
cartel_76_NVT2T46-c.png,896,128,N,394,5,502,123
cartel_76_NVT2T46-c.png,896,128,L,522,5,630,123
cartel_76_NVT2T46-c.png,896,128,N,650,5,758,123
cartel_76_NVT2T46-c.png,896,128,N,778,5,886,123
cartel_77_IJFM85UD-c.png,1024,128,L,10,5,118,123
cartel_77_IJFM85UD-c.png,1024,128,L,138,5,246,123
cartel_77_IJFM85UD-c.png,1024,128,L,266,5,374,123
cartel_77_IJFM85UD-c.png,1024,128,L,394,5,502,123
cartel_77_IJFM85UD-c.png,1024,128,N,522,5,630,123
cartel_77_IJFM85UD-c.png,1024,128,N,650,5,758,123
cartel_77_IJFM85UD-c.png,1024,128,L,778,5,886,123
cartel_77_IJFM85UD-c.png,1024,128,L,906,5,1014,123
cartel_78_DSAKJ-nsp.png,640,128,L,10,5,118,123
cartel_78_DSAKJ-nsp.png,640,128,L,138,5,246,123
cartel_78_DSAKJ-nsp.png,640,128,L,266,5,374,123
cartel_78_DSAKJ-nsp.png,640,128,L,394,5,502,123
cartel_78_DSAKJ-nsp.png,640,128,L,522,5,630,123
cartel_80_GWIST2-ng.png,768,128,L,10,5,118,123
cartel_80_GWIST2-ng.png,768,128,L,138,5,246,123
cartel_80_GWIST2-ng.png,768,128,L,266,5,374,123
cartel_80_GWIST2-ng.png,768,128,L,394,5,502,123
cartel_80_GWIST2-ng.png,768,128,L,522,5,630,123
cartel_80_GWIST2-ng.png,768,128,N,650,5,758,123
cartel_81_J9C2CY-nsp.png,768,128,L,10,5,118,123
cartel_81_J9C2CY-nsp.png,768,128,N,138,5,246,123
cartel_81_J9C2CY-nsp.png,768,128,L,266,5,374,123
cartel_81_J9C2CY-nsp.png,768,128,N,394,5,502,123
cartel_81_J9C2CY-nsp.png,768,128,L,522,5,630,123
cartel_81_J9C2CY-nsp.png,768,128,L,650,5,758,123
cartel_84_JN5-ng.png,384,128,L,10,5,118,123
cartel_84_JN5-ng.png,384,128,L,138,5,246,123
cartel_84_JN5-ng.png,384,128,N,266,5,374,123
cartel_85_Y6KW8-ng.png,640,128,L,10,5,118,123
cartel_85_Y6KW8-ng.png,640,128,N,138,5,246,123
cartel_85_Y6KW8-ng.png,640,128,L,266,5,374,123
cartel_85_Y6KW8-ng.png,640,128,L,394,5,502,123
cartel_85_Y6KW8-ng.png,640,128,N,522,5,630,123
cartel_86_NS-c.png,256,128,L,10,5,118,123
cartel_86_NS-c.png,256,128,L,138,5,246,123
cartel_86_NS-ng.png,256,128,L,10,5,118,123
cartel_86_NS-ng.png,256,128,L,138,5,246,123
cartel_87_GYUAMBRX-nsp.png,1024,128,L,10,5,118,123
cartel_87_GYUAMBRX-nsp.png,1024,128,L,138,5,246,123
cartel_87_GYUAMBRX-nsp.png,1024,128,L,266,5,374,123
cartel_87_GYUAMBRX-nsp.png,1024,128,L,394,5,502,123
cartel_87_GYUAMBRX-nsp.png,1024,128,L,522,5,630,123
cartel_87_GYUAMBRX-nsp.png,1024,128,L,650,5,758,123
cartel_87_GYUAMBRX-nsp.png,1024,128,L,778,5,886,123
cartel_87_GYUAMBRX-nsp.png,1024,128,L,906,5,1014,123
cartel_89_WTWKAH-ng.png,768,128,L,10,5,118,123
cartel_89_WTWKAH-ng.png,768,128,L,138,5,246,123
cartel_89_WTWKAH-ng.png,768,128,L,266,5,374,123
cartel_89_WTWKAH-ng.png,768,128,L,394,5,502,123
cartel_89_WTWKAH-ng.png,768,128,L,522,5,630,123
cartel_89_WTWKAH-ng.png,768,128,L,650,5,758,123
cartel_95_2BYH-ng.png,512,128,N,10,5,118,123
cartel_95_2BYH-ng.png,512,128,L,138,5,246,123
cartel_95_2BYH-ng.png,512,128,L,266,5,374,123
cartel_95_2BYH-ng.png,512,128,L,394,5,502,123
cartel_97_4KPCMV-c.png,768,128,N,10,5,118,123
cartel_97_4KPCMV-c.png,768,128,L,138,5,246,123
cartel_97_4KPCMV-c.png,768,128,L,266,5,374,123
cartel_97_4KPCMV-c.png,768,128,L,394,5,502,123
cartel_97_4KPCMV-c.png,768,128,L,522,5,630,123
cartel_97_4KPCMV-c.png,768,128,L,650,5,758,123
cartel_102_W8FMS-ng.png,640,128,L,10,5,118,123
cartel_102_W8FMS-ng.png,640,128,N,138,5,246,123
cartel_102_W8FMS-ng.png,640,128,L,266,5,374,123
cartel_102_W8FMS-ng.png,640,128,L,394,5,502,123
cartel_102_W8FMS-ng.png,640,128,L,522,5,630,123
cartel_106_YDP9FCC7-nsp.png,1024,128,L,10,5,118,123
cartel_106_YDP9FCC7-nsp.png,1024,128,L,138,5,246,123
cartel_106_YDP9FCC7-nsp.png,1024,128,L,266,5,374,123
cartel_106_YDP9FCC7-nsp.png,1024,128,N,394,5,502,123
cartel_106_YDP9FCC7-nsp.png,1024,128,L,522,5,630,123
cartel_106_YDP9FCC7-nsp.png,1024,128,L,650,5,758,123
cartel_106_YDP9FCC7-nsp.png,1024,128,L,778,5,886,123
cartel_106_YDP9FCC7-nsp.png,1024,128,N,906,5,1014,123
cartel_108_TQOQXZPF-c.png,1024,128,L,10,5,118,123
cartel_108_TQOQXZPF-c.png,1024,128,L,138,5,246,123
cartel_108_TQOQXZPF-c.png,1024,128,L,266,5,374,123
cartel_108_TQOQXZPF-c.png,1024,128,L,394,5,502,123
cartel_108_TQOQXZPF-c.png,1024,128,L,522,5,630,123
cartel_108_TQOQXZPF-c.png,1024,128,L,650,5,758,123
cartel_108_TQOQXZPF-c.png,1024,128,L,778,5,886,123
cartel_108_TQOQXZPF-c.png,1024,128,L,906,5,1014,123
cartel_110_MLJQFEPXQ4-ng.png,1280,128,L,10,5,118,123
cartel_110_MLJQFEPXQ4-ng.png,1280,128,L,138,5,246,123
cartel_110_MLJQFEPXQ4-ng.png,1280,128,L,266,5,374,123
cartel_110_MLJQFEPXQ4-ng.png,1280,128,L,394,5,502,123
cartel_110_MLJQFEPXQ4-ng.png,1280,128,L,522,5,630,123
cartel_110_MLJQFEPXQ4-ng.png,1280,128,L,650,5,758,123
cartel_110_MLJQFEPXQ4-ng.png,1280,128,L,778,5,886,123
cartel_110_MLJQFEPXQ4-ng.png,1280,128,L,906,5,1014,123
cartel_110_MLJQFEPXQ4-ng.png,1280,128,L,1034,5,1142,123
cartel_110_MLJQFEPXQ4-ng.png,1280,128,N,1162,5,1270,123
cartel_110_MLJQFEPXQ4-nsp.png,1280,128,L,10,5,118,123
cartel_110_MLJQFEPXQ4-nsp.png,1280,128,L,138,5,246,123
cartel_110_MLJQFEPXQ4-nsp.png,1280,128,L,266,5,374,123
cartel_110_MLJQFEPXQ4-nsp.png,1280,128,L,394,5,502,123
cartel_110_MLJQFEPXQ4-nsp.png,1280,128,L,522,5,630,123
cartel_110_MLJQFEPXQ4-nsp.png,1280,128,L,650,5,758,123
cartel_110_MLJQFEPXQ4-nsp.png,1280,128,L,778,5,886,123
cartel_110_MLJQFEPXQ4-nsp.png,1280,128,L,906,5,1014,123
cartel_110_MLJQFEPXQ4-nsp.png,1280,128,L,1034,5,1142,123
cartel_110_MLJQFEPXQ4-nsp.png,1280,128,N,1162,5,1270,123
cartel_111_EF-c.png,256,128,L,10,5,118,123
cartel_111_EF-c.png,256,128,L,138,5,246,123
cartel_111_EF-ng.png,256,128,L,10,5,118,123
cartel_111_EF-ng.png,256,128,L,138,5,246,123
cartel_112_55TJE-nsp.png,640,128,N,10,5,118,123
cartel_112_55TJE-nsp.png,640,128,N,138,5,246,123
cartel_112_55TJE-nsp.png,640,128,L,266,5,374,123
cartel_112_55TJE-nsp.png,640,128,L,394,5,502,123
cartel_112_55TJE-nsp.png,640,128,L,522,5,630,123
cartel_113_TL3F0M7-nsp.png,896,128,L,10,5,118,123
cartel_113_TL3F0M7-nsp.png,896,128,L,138,5,246,123
cartel_113_TL3F0M7-nsp.png,896,128,N,266,5,374,123
cartel_113_TL3F0M7-nsp.png,896,128,L,394,5,502,123
cartel_113_TL3F0M7-nsp.png,896,128,N,522,5,630,123
cartel_113_TL3F0M7-nsp.png,896,128,L,650,5,758,123
cartel_113_TL3F0M7-nsp.png,896,128,N,778,5,886,123
cartel_114_MC-c.png,256,128,L,10,5,118,123
cartel_114_MC-c.png,256,128,L,138,5,246,123
cartel_114_MC-ng.png,256,128,L,10,5,118,123
cartel_114_MC-ng.png,256,128,L,138,5,246,123
cartel_116_QFK-c.png,384,128,L,10,5,118,123
cartel_116_QFK-c.png,384,128,L,138,5,246,123
cartel_116_QFK-c.png,384,128,L,266,5,374,123
cartel_116_QFK-ng.png,384,128,L,10,5,118,123
cartel_116_QFK-ng.png,384,128,L,138,5,246,123
cartel_116_QFK-ng.png,384,128,L,266,5,374,123
cartel_118_BAT0DX-ng.png,768,128,L,10,5,118,123
cartel_118_BAT0DX-ng.png,768,128,L,138,5,246,123
cartel_118_BAT0DX-ng.png,768,128,L,266,5,374,123
cartel_118_BAT0DX-ng.png,768,128,N,394,5,502,123
cartel_118_BAT0DX-ng.png,768,128,L,522,5,630,123
cartel_118_BAT0DX-ng.png,768,128,L,650,5,758,123
cartel_121_8UDV0Z-ng.png,768,128,N,10,5,118,123
cartel_121_8UDV0Z-ng.png,768,128,L,138,5,246,123
cartel_121_8UDV0Z-ng.png,768,128,L,266,5,374,123
cartel_121_8UDV0Z-ng.png,768,128,L,394,5,502,123
cartel_121_8UDV0Z-ng.png,768,128,N,522,5,630,123
cartel_121_8UDV0Z-ng.png,768,128,L,650,5,758,123
cartel_123_HUDGKRR9QE-ng.png,1280,128,L,10,5,118,123
cartel_123_HUDGKRR9QE-ng.png,1280,128,L,138,5,246,123
cartel_123_HUDGKRR9QE-ng.png,1280,128,L,266,5,374,123
cartel_123_HUDGKRR9QE-ng.png,1280,128,L,394,5,502,123
cartel_123_HUDGKRR9QE-ng.png,1280,128,L,522,5,630,123
cartel_123_HUDGKRR9QE-ng.png,1280,128,L,650,5,758,123
cartel_123_HUDGKRR9QE-ng.png,1280,128,L,778,5,886,123
cartel_123_HUDGKRR9QE-ng.png,1280,128,N,906,5,1014,123
cartel_123_HUDGKRR9QE-ng.png,1280,128,L,1034,5,1142,123
cartel_123_HUDGKRR9QE-ng.png,1280,128,L,1162,5,1270,123
cartel_130_5U5F-c.png,512,128,N,10,5,118,123
cartel_130_5U5F-c.png,512,128,L,138,5,246,123
cartel_130_5U5F-c.png,512,128,N,266,5,374,123
cartel_130_5U5F-c.png,512,128,L,394,5,502,123
cartel_130_5U5F-ng.png,512,128,N,10,5,118,123
cartel_130_5U5F-ng.png,512,128,L,138,5,246,123
cartel_130_5U5F-ng.png,512,128,N,266,5,374,123
cartel_130_5U5F-ng.png,512,128,L,394,5,502,123
cartel_134_OXF9IF-ng.png,768,128,L,10,5,118,123
cartel_134_OXF9IF-ng.png,768,128,L,138,5,246,123
cartel_134_OXF9IF-ng.png,768,128,L,266,5,374,123
cartel_134_OXF9IF-ng.png,768,128,N,394,5,502,123
cartel_134_OXF9IF-ng.png,768,128,L,522,5,630,123
cartel_134_OXF9IF-ng.png,768,128,L,650,5,758,123
cartel_135_Q21-nsp.png,384,128,L,10,5,118,123
cartel_135_Q21-nsp.png,384,128,N,138,5,246,123
cartel_135_Q21-nsp.png,384,128,N,266,5,374,123
cartel_136_FSASQI-nsp.png,768,128,L,10,5,118,123
cartel_136_FSASQI-nsp.png,768,128,L,138,5,246,123
cartel_136_FSASQI-nsp.png,768,128,L,266,5,374,123
cartel_136_FSASQI-nsp.png,768,128,L,394,5,502,123
cartel_136_FSASQI-nsp.png,768,128,L,522,5,630,123
cartel_136_FSASQI-nsp.png,768,128,L,650,5,758,123
cartel_138_W3XHEJZ-c.png,896,128,L,10,5,118,123
cartel_138_W3XHEJZ-c.png,896,128,N,138,5,246,123
cartel_138_W3XHEJZ-c.png,896,128,L,266,5,374,123
cartel_138_W3XHEJZ-c.png,896,128,L,394,5,502,123
cartel_138_W3XHEJZ-c.png,896,128,L,522,5,630,123
cartel_138_W3XHEJZ-c.png,896,128,L,650,5,758,123
cartel_138_W3XHEJZ-c.png,896,128,L,778,5,886,123
cartel_139_AQZRTV56-nsp.png,1024,128,L,10,5,118,123
cartel_139_AQZRTV56-nsp.png,1024,128,L,138,5,246,123
cartel_139_AQZRTV56-nsp.png,1024,128,L,266,5,374,123
cartel_139_AQZRTV56-nsp.png,1024,128,L,394,5,502,123
cartel_139_AQZRTV56-nsp.png,1024,128,L,522,5,630,123
cartel_139_AQZRTV56-nsp.png,1024,128,L,650,5,758,123
cartel_139_AQZRTV56-nsp.png,1024,128,N,778,5,886,123
cartel_139_AQZRTV56-nsp.png,1024,128,N,906,5,1014,123
cartel_140_ZH3HGANM-c.png,1024,128,L,10,5,118,123
cartel_140_ZH3HGANM-c.png,1024,128,L,138,5,246,123
cartel_140_ZH3HGANM-c.png,1024,128,N,266,5,374,123
cartel_140_ZH3HGANM-c.png,1024,128,L,394,5,502,123
cartel_140_ZH3HGANM-c.png,1024,128,L,522,5,630,123
cartel_140_ZH3HGANM-c.png,1024,128,L,650,5,758,123
cartel_140_ZH3HGANM-c.png,1024,128,L,778,5,886,123
cartel_140_ZH3HGANM-c.png,1024,128,L,906,5,1014,123
cartel_101_SGIABG5.png,896,128,L,10,5,118,123
cartel_101_SGIABG5.png,896,128,L,138,5,246,123
cartel_101_SGIABG5.png,896,128,L,266,5,374,123
cartel_101_SGIABG5.png,896,128,L,394,5,502,123
cartel_101_SGIABG5.png,896,128,L,522,5,630,123
cartel_101_SGIABG5.png,896,128,L,650,5,758,123
cartel_101_SGIABG5.png,896,128,N,778,5,886,123
